Date,Title,URL,Commodity,Hedging_Percentage,Speculative_Percentage,Effective_Date,Adjustment_Type,Source_Sentence,Parsing_Method,Confidence,Scraped_At,Interest_Score,Interest_Details,Detected_Commodities
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800006.html,Nickel,0.12,0.12,2023-04-06,adjusted_to,"the trading margin ratio of nickel and petroleum asphalt futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:13:13.941265,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800006.html,Petroleum Asphalt,0.12,0.12,2023-04-06,adjusted_to,"the trading margin ratio of nickel and petroleum asphalt futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:13:13.941766,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,上海国际能源交易中心发布关于调整国际铜、低硫燃料油期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800005.html,Copper,9,9,2023-04-06,adjusted_to,"the trading margin ratio of international copper futures contracts will be adjusted to 9%, and the price limit range will be adjusted to 7%",Gemini_Enhanced,high,2025-06-26T06:13:22.634533,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,butadiene_rubber
2024-01-04,上海国际能源交易中心发布关于调整国际铜、低硫燃料油期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800005.html,Low-sulfur Fuel Oil,12,12,2023-04-06,adjusted_to,"the trading margin ratio of low sulfur fuel oil futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:13:22.635442,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,butadiene_rubber
2024-01-04,关于调整镍期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220310_798604.html,Nickel,20,20,2022-03-11,adjusted_to,"the trading margin ratio of nickel futures NI2203 contract is 20%, and the price limit range is adjusted to 17%",Gemini_Enhanced,high,2025-06-26T06:14:01.576420,32,runbook_primary_pattern; basic_margin_keywords:13; commodities_in_margin_notice:4; recent_year:2024,
2024-01-04,关于调整镍期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220310_798604.html,Nickel,19,19,2022-03-11,adjusted_to,"the trading margin ratio of nickel futures NI2208, NI2210, NI2211, NI2302 contracts and newly listed contracts is adjusted to 19%, and the price limit range is adjusted to 17%",Gemini_Enhanced,high,2025-06-26T06:14:01.577602,32,runbook_primary_pattern; basic_margin_keywords:13; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Gold,10,10,2022-03-09,adjusted_to,"the trading margin ratio of gold futures contracts will be adjusted to 10%, and the price limit range will be adjusted to 8%",Gemini_Enhanced,high,2025-06-26T06:14:15.547431,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Copper,12,12,2022-03-09,adjusted_to,"the trading margin ratio of copper and aluminum futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:14:15.548428,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Aluminum,12,12,2022-03-09,adjusted_to,"the trading margin ratio of copper and aluminum futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:14:15.549353,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Zinc,14,14,2022-03-09,adjusted_to,"the trading margin ratio of zinc and lead futures contracts will be adjusted to 14%, and the price limit range will be adjusted to 12%",Gemini_Enhanced,high,2025-06-26T06:14:15.550265,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Lead,14,14,2022-03-09,adjusted_to,"the trading margin ratio of zinc and lead futures contracts will be adjusted to 14%, and the price limit range will be adjusted to 12%",Gemini_Enhanced,high,2025-06-26T06:14:15.551144,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Fuel Oil,15,15,2022-03-09,adjusted_to,"the trading margin ratio of fuel oil, petroleum asphalt, and pulp futures contracts will be adjusted to 15%, and the price limit range will be adjusted to 13%",Gemini_Enhanced,high,2025-06-26T06:14:15.551726,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Petroleum Asphalt,15,15,2022-03-09,adjusted_to,"the trading margin ratio of fuel oil, petroleum asphalt, and pulp futures contracts will be adjusted to 15%, and the price limit range will be adjusted to 13%",Gemini_Enhanced,high,2025-06-26T06:14:15.552278,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Pulp,15,15,2022-03-09,adjusted_to,"the trading margin ratio of fuel oil, petroleum asphalt, and pulp futures contracts will be adjusted to 15%, and the price limit range will be adjusted to 13%",Gemini_Enhanced,high,2025-06-26T06:14:15.552947,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,上海国际能源交易中心发布关于调整原油、低硫燃料油、国际铜期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798593.html,Copper,12,12,2022-03-09,adjusted_to,"the trading margin ratio of international copper futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%;",Gemini_Enhanced,high,2025-06-26T06:14:25.160207,36,runbook_primary_pattern; basic_margin_keywords:8; petroleum_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,petroleum
2024-01-08,上海国际能源交易中心发布关于调整原油、低硫燃料油、国际铜期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798593.html,Crude Oil,15,15,2022-03-09,adjusted_to,"the trading margin ratio of crude oil futures contracts will be adjusted to 15%, and the price limit range will be adjusted to 13%;",Gemini_Enhanced,high,2025-06-26T06:14:25.162422,36,runbook_primary_pattern; basic_margin_keywords:8; petroleum_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,petroleum
2024-01-08,上海国际能源交易中心发布关于调整原油、低硫燃料油、国际铜期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798593.html,Low-sulfur Fuel Oil,15,15,2022-03-09,adjusted_to,"the trading margin ratio of low sulfur fuel oil futures contracts will be adjusted to 15%, and the price limit range will be adjusted to 13%;",Gemini_Enhanced,high,2025-06-26T06:14:25.163363,36,runbook_primary_pattern; basic_margin_keywords:8; petroleum_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,petroleum
2024-01-05,关于调整铝、燃料油和纸浆期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220304_798585.html,Aluminum,12,12,2022-03-07,adjusted_to,"the trading margin ratio of aluminum futures 2203, 2204, 2205, and 2206 contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:14:35.692943,32,runbook_primary_pattern; basic_margin_keywords:8; commodities_in_margin_notice:3; recent_year:2024,
2024-01-05,关于调整铝、燃料油和纸浆期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220304_798585.html,Fuel Oil,12,12,2022-03-07,adjusted_to,"the trading margin ratio of fuel oil futures 2204, 2205, and 2206 contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:14:35.693629,32,runbook_primary_pattern; basic_margin_keywords:8; commodities_in_margin_notice:3; recent_year:2024,
2024-01-05,关于调整铝、燃料油和纸浆期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220304_798585.html,Pulp,10,10,2022-03-07,adjusted_to,"the trading margin ratio of pulp futures contracts will be adjusted to 10% , and the price limit range will be adjusted to 8%",Gemini_Enhanced,high,2025-06-26T06:14:35.694227,32,runbook_primary_pattern; basic_margin_keywords:8; commodities_in_margin_notice:3; recent_year:2024,
2024-01-05,上海国际能源交易中心发布关于调整原油和低硫燃料油期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220304_798586.html,Crude Oil,12,12,2022-03-07,adjusted_to,"the trading margin ratio of crude oil futures 2204, 2205, and 2206 contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:14:44.517611,40,runbook_primary_pattern; basic_margin_keywords:9; petroleum_in_margin_notice; bitumen_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,petroleum; bitumen
2024-01-05,上海国际能源交易中心发布关于调整原油和低硫燃料油期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220304_798586.html,Low-sulfur Fuel Oil,12,12,2022-03-07,adjusted_to,"the trading margin ratio of low sulfur fuel oil futures 2204, 2205, and 2206 contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:14:44.518040,40,runbook_primary_pattern; basic_margin_keywords:9; petroleum_in_margin_notice; bitumen_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,petroleum; bitumen
2025-04-10,Notice on Adjusting the Margin Ratio and Price Limits of Butadiene Rubber Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202504/t20250410_825018.html,Butadiene Rubber,10,11,2025-04-11,adjusted_to,"The price limit of butadiene rubber futures contracts was adjusted to 9% , the margin ratio for hedging transactions was adjusted to 10% , and the margin ratio for speculative transactions was adjuste",Gemini_Enhanced,high,2025-06-26T06:16:42.014016,43,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2025,butadiene_rubber; butadiene rubber
2025-04-10,Shanghai International Energy Exchange issued a notice on adjusting the margin ratio and price limit of No. 20 rubber futures trading,https://www.shfe.com.cn/publicnotice/notice/202504/t20250410_825017.html,Natural Rubber,9,10,2025-04-11,adjusted_to,"The price limit of No. 20 rubber futures contract was adjusted to 8% , the margin ratio for hedging transactions was adjusted to 9% , and the margin ratio for speculative transactions was adjusted to ",Gemini_Enhanced,high,2025-06-26T06:16:49.857267,15,strong_margin_pattern_context; basic_margin_keywords:6; commodities_in_margin_notice:3; recent_year:2025,
2025-04-09,Notice on Adjusting the Margin Ratio and Price Limits of Fuel Oil and Other Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202504/t20250409_825003.html,Fuel Oil,10,11,2025-04-10,adjusted_to,"The price limits for fuel oil and petroleum asphalt futures contracts were adjusted to 9% , the margin ratio for hedging transactions was adjusted to 10% , and the margin ratio for speculative transac",Gemini_Enhanced,high,2025-06-26T06:17:00.402966,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:3; recent_year:2025,
2025-04-09,Notice on Adjusting the Margin Ratio and Price Limits of Fuel Oil and Other Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202504/t20250409_825003.html,Petroleum Asphalt,10,11,2025-04-10,adjusted_to,"The price limits for fuel oil and petroleum asphalt futures contracts were adjusted to 9% , the margin ratio for hedging transactions was adjusted to 10% , and the margin ratio for speculative transac",Gemini_Enhanced,high,2025-06-26T06:17:00.403755,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:3; recent_year:2025,
2025-04-09,Notice on Adjusting the Margin Ratio and Price Limits of Fuel Oil and Other Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202504/t20250409_825003.html,Natural Rubber,9,10,2025-04-10,adjusted_to,"The price limit range of natural rubber futures contracts was adjusted to 8% , the margin ratio for hedging transactions was adjusted to 9% , and the margin ratio for speculative transactions was adju",Gemini_Enhanced,high,2025-06-26T06:17:00.404096,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:3; recent_year:2025,
2025-04-09,Notice on Adjusting the Margin Ratio and Price Limits of Fuel Oil and Other Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202504/t20250409_825003.html,Gold,12,13,2025-04-10,adjusted_to,"The price limit range of gold and silver futures contracts was adjusted to 11% , the margin ratio for hedging transactions was adjusted to 12% , and the margin ratio for speculative transactions was a",Gemini_Enhanced,high,2025-06-26T06:17:00.404412,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:3; recent_year:2025,
2025-04-09,Notice on Adjusting the Margin Ratio and Price Limits of Fuel Oil and Other Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202504/t20250409_825003.html,Silver,12,13,2025-04-10,adjusted_to,"The price limit range of gold and silver futures contracts was adjusted to 11% , the margin ratio for hedging transactions was adjusted to 12% , and the margin ratio for speculative transactions was a",Gemini_Enhanced,high,2025-06-26T06:17:00.404637,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:3; recent_year:2025,
2025-04-09,Shanghai International Energy Exchange issued a notice on adjusting the margin ratio and price limit range of crude oil and other futures transactions,https://www.shfe.com.cn/publicnotice/notice/202504/t20250409_825002.html,Crude Oil,10,11,2025-04-10,adjusted_to,"The price limits for crude oil and low-sulfur fuel oil futures contracts were adjusted to 9% , the margin ratio for hedging transactions was adjusted to 10% , and the margin ratio for speculative tran",Gemini_Enhanced,high,2025-06-26T06:17:08.364815,18,strong_margin_pattern_context; basic_margin_keywords:5; petroleum_in_margin_notice; commodities_in_margin_notice:2; recent_year:2025,petroleum
2025-04-09,Shanghai International Energy Exchange issued a notice on adjusting the margin ratio and price limit range of crude oil and other futures transactions,https://www.shfe.com.cn/publicnotice/notice/202504/t20250409_825002.html,Low-sulfur Fuel Oil,10,11,2025-04-10,adjusted_to,"The price limits for crude oil and low-sulfur fuel oil futures contracts were adjusted to 9% , the margin ratio for hedging transactions was adjusted to 10% , and the margin ratio for speculative tran",Gemini_Enhanced,high,2025-06-26T06:17:08.365705,18,strong_margin_pattern_context; basic_margin_keywords:5; petroleum_in_margin_notice; commodities_in_margin_notice:2; recent_year:2025,petroleum
2025-03-07,Notice on Adjusting the Margin Ratio and Price Limits of Alumina Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202503/t20250307_824723.html,Alumina,0.09,0.1,2025-03-11,adjusted_to,"The price limit range of alumina futures contracts was adjusted to 8% , the margin ratio for hedging transactions was adjusted to 9% , and the margin ratio for speculative transactions was adjusted to",Gemini_Enhanced,high,2025-06-26T06:17:27.022589,39,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:2; recent_year:2025,
2024-10-28,Notice on Adjusting the Margin Ratio and Price Limits of Alumina Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202410/t20241028_815276.html,Alumina,11,12,2024-10-29,adjusted_to,"The price limit range of alumina futures contracts was adjusted to 10% , the margin ratio for hedging transactions was adjusted to 11% , and the margin ratio for speculative transactions was adjusted ",Gemini_Enhanced,high,2025-06-26T06:18:03.478903,39,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:2; recent_year:2024,
2024-10-22,Notice on Adjusting the Margin Ratio and Price Limits of Alumina Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202410/t20241022_815240.html,Alumina,10,11,2024-10-23,adjusted_to,"The price limit range of alumina futures contracts was adjusted to 9% , the margin ratio for hedging transactions was adjusted to 10% , and the margin ratio for speculative transactions was adjusted t",Gemini_Enhanced,high,2025-06-26T06:18:10.246789,39,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:2; recent_year:2024,
2024-10-16,Notice on Adjusting the Margin Ratio and Price Limits of Alumina Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202410/t20241016_815213.html,Alumina,0.09,0.1,2024-10-17,adjusted_to,"The price limit range of alumina futures contracts was adjusted to 8% , the margin ratio for hedging transactions was adjusted to 9% , and the margin ratio for speculative transactions was adjusted to",Gemini_Enhanced,high,2025-06-26T06:18:17.388950,39,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:2; recent_year:2024,
2024-07-29,Notice on Adjusting the Margin Ratio and Price Limits of Some Rebar Futures Contracts,https://www.shfe.com.cn/publicnotice/notice/202407/t20240729_802055.html,Rebar,15,15,2024-07-31,adjusted_to,"The price limit of rebar RB2408 contract is adjusted to 7% , the margin ratio for hedging transactions is 15% , and the margin ratio for speculative transactions is 15% .",Gemini_Enhanced,high,2025-06-26T06:18:42.289415,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:6; commodities_in_margin_notice:3; recent_year:2024,
2024-07-29,Notice on Adjusting the Margin Ratio and Price Limits of Some Rebar Futures Contracts,https://www.shfe.com.cn/publicnotice/notice/202407/t20240729_802055.html,Rebar,10,10,2024-07-31,adjusted_to,"The price limit of rebar RB2409 contract is adjusted to 7% , the margin ratio for hedging transactions is 10% , and the margin ratio for speculative transactions is 10% .",Gemini_Enhanced,high,2025-06-26T06:18:42.290128,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:6; commodities_in_margin_notice:3; recent_year:2024,
2024-07-29,Notice on Adjusting the Margin Ratio and Price Limits of Some Rebar Futures Contracts,https://www.shfe.com.cn/publicnotice/notice/202407/t20240729_802055.html,Rebar,7,8,2024-07-31,adjusted_to,"The price limit range of rebar RB2410 contract was adjusted to 6% , the margin ratio for hedging transactions was adjusted to 7% , and the margin ratio for speculative transactions was adjusted to 8% ",Gemini_Enhanced,high,2025-06-26T06:18:42.290970,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:6; commodities_in_margin_notice:3; recent_year:2024,
2024-07-05,Notice on Adjusting the Margin Ratio and Price Limits of Lead and Other Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202407/t20240705_801945.html,Lead,0.08,0.09,2024-07-09,adjusted_to,"The price limit range of lead and zinc futures contracts was adjusted to 7% , the margin ratio for hedging transactions was adjusted to 8% , and the margin ratio for speculative transactions was adjus",Gemini_Enhanced,high,2025-06-26T06:18:59.742403,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:3; recent_year:2024,
2024-07-05,Notice on Adjusting the Margin Ratio and Price Limits of Lead and Other Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202407/t20240705_801945.html,Zinc,0.08,0.09,2024-07-09,adjusted_to,"The price limit range of lead and zinc futures contracts was adjusted to 7% , the margin ratio for hedging transactions was adjusted to 8% , and the margin ratio for speculative transactions was adjus",Gemini_Enhanced,high,2025-06-26T06:18:59.743088,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:3; recent_year:2024,
2024-05-21,Notice on Adjusting the Margin Ratio and Price Limits of Gold and Other Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202405/t20240521_801750.html,Gold,11,12,2024-05-23,adjusted_to,"The price limit range of gold and silver futures contracts was adjusted to 10% , the margin ratio for hedging transactions was adjusted to 11% , and the margin ratio for speculative transactions was a",Gemini_Enhanced,high,2025-06-26T06:19:32.213436,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:3; recent_year:2024,
2024-05-21,Notice on Adjusting the Margin Ratio and Price Limits of Gold and Other Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202405/t20240521_801750.html,Silver,11,12,2024-05-23,adjusted_to,"The price limit range of gold and silver futures contracts was adjusted to 10% , the margin ratio for hedging transactions was adjusted to 11% , and the margin ratio for speculative transactions was a",Gemini_Enhanced,high,2025-06-26T06:19:32.215212,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:3; recent_year:2024,
2024-04-16,Notice on Adjusting the Margin Ratio and Price Limits of Copper and Other Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202404/t20240416_801591.html,Copper,0.08,0.09,2024-04-17,adjusted_to,"The price limit range of copper and aluminum futures contracts was adjusted to 7% , the margin ratio for hedging transactions was adjusted to 8% , and the margin ratio for speculative transactions was",Gemini_Enhanced,high,2025-06-26T06:19:57.351630,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:3; recent_year:2024,
2024-04-16,Notice on Adjusting the Margin Ratio and Price Limits of Copper and Other Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202404/t20240416_801591.html,Aluminum,0.08,0.09,2024-04-17,adjusted_to,"The price limit range of copper and aluminum futures contracts was adjusted to 7% , the margin ratio for hedging transactions was adjusted to 8% , and the margin ratio for speculative transactions was",Gemini_Enhanced,high,2025-06-26T06:19:57.352410,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:3; recent_year:2024,
2024-04-16,Notice on Adjusting the Margin Ratio and Price Limits of Copper and Other Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202404/t20240416_801591.html,Gold,0.09,0.1,2024-04-17,adjusted_to,"The price limit range of gold and silver futures contracts was adjusted to 8% , the margin ratio for hedging transactions was adjusted to 9% , and the margin ratio for speculative transactions was adj",Gemini_Enhanced,high,2025-06-26T06:19:57.352970,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:3; recent_year:2024,
2024-04-16,Notice on Adjusting the Margin Ratio and Price Limits of Copper and Other Futures Trading,https://www.shfe.com.cn/publicnotice/notice/202404/t20240416_801591.html,Silver,0.09,0.1,2024-04-17,adjusted_to,"The price limit range of gold and silver futures contracts was adjusted to 8% , the margin ratio for hedging transactions was adjusted to 9% , and the margin ratio for speculative transactions was adj",Gemini_Enhanced,high,2025-06-26T06:19:57.353144,40,runbook_primary_pattern; strong_margin_pattern_context; basic_margin_keywords:7; commodities_in_margin_notice:3; recent_year:2024,
2024-04-16,Shanghai International Energy Exchange issued a notice on adjusting the margin ratio and price limit of international copper futures trading,https://www.shfe.com.cn/publicnotice/notice/202404/t20240416_801590.html,Copper,0.08,0.09,2024-04-17,adjusted_to,"The price limit range of international copper futures contracts was adjusted to 7% , the margin ratio for hedging transactions was adjusted to 8% , and the margin ratio for speculative transactions wa",Gemini_Enhanced,high,2025-06-26T06:20:05.386943,15,strong_margin_pattern_context; basic_margin_keywords:6; commodities_in_margin_notice:3; recent_year:2024,
2024-01-12,上海国际能源交易中心发布关于调整20号胶、低硫燃料油期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202307/t20230714_800467.html,Natural Rubber,8,8,2023-07-19,adjusted_to,"The trading margin ratio of No. 20 rubber futures contract is adjusted to 8%, and the price limit range is adjusted to 6%",Gemini_Enhanced,high,2025-06-26T06:21:36.428549,32,runbook_primary_pattern; basic_margin_keywords:10; commodities_in_margin_notice:5; recent_year:2024,
2024-01-12,上海国际能源交易中心发布关于调整20号胶、低硫燃料油期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202307/t20230714_800467.html,Low-sulfur Fuel Oil,10,10,2023-07-19,adjusted_to,"the trading margin ratio of low sulfur fuel oil futures contract is adjusted to 10%, and the price limit range is adjusted to 8%",Gemini_Enhanced,high,2025-06-26T06:21:36.429057,32,runbook_primary_pattern; basic_margin_keywords:10; commodities_in_margin_notice:5; recent_year:2024,
2024-01-08,关于调整螺纹钢等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202307/t20230714_800468.html,Rebar,7,7,2023-07-19,adjusted_to,"the trading margin ratio of rebar, hot-rolled coil and stainless steel futures contracts will be adjusted to 7%, and the price limit range will be adjusted to 5%",Gemini_Enhanced,high,2025-06-26T06:21:50.829391,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:5; recent_year:2024,
2024-01-08,关于调整螺纹钢等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202307/t20230714_800468.html,Hot-rolled Coil,7,7,2023-07-19,adjusted_to,"the trading margin ratio of rebar, hot-rolled coil and stainless steel futures contracts will be adjusted to 7%, and the price limit range will be adjusted to 5%",Gemini_Enhanced,high,2025-06-26T06:21:50.830205,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:5; recent_year:2024,
2024-01-08,关于调整螺纹钢等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202307/t20230714_800468.html,Stainless Steel,7,7,2023-07-19,adjusted_to,"the trading margin ratio of rebar, hot-rolled coil and stainless steel futures contracts will be adjusted to 7%, and the price limit range will be adjusted to 5%",Gemini_Enhanced,high,2025-06-26T06:21:50.830555,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:5; recent_year:2024,
2024-01-08,关于调整螺纹钢等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202307/t20230714_800468.html,Natural Rubber,8,8,2023-07-19,adjusted_to,"the trading margin ratio of natural rubber and pulp futures contracts will be adjusted to 8%, and the price limit range will be adjusted to 6%",Gemini_Enhanced,high,2025-06-26T06:21:50.830940,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:5; recent_year:2024,
2024-01-08,关于调整螺纹钢等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202307/t20230714_800468.html,Pulp,8,8,2023-07-19,adjusted_to,"the trading margin ratio of natural rubber and pulp futures contracts will be adjusted to 8%, and the price limit range will be adjusted to 6%",Gemini_Enhanced,high,2025-06-26T06:21:50.831208,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:5; recent_year:2024,
